Sample Name,IV_curve_4H_3L,,
Test Name,New 2T Resistance - Sweep,,
Location Info,,,
Mode,Sweeping,,
Speed,Normal,,
Start Delay,0,s,
Delay Between Measurements,0,s,
Number Of Samples,N/A,,
Precisio version,2.5.0.4,,
Executed,06/05/26 16:19:38,,
Duration,00:00:07,,
Device Terminal,Terminal 1,Terminal 2,
Instrument,Keithley TSP Instrument - SMU master,Keithley TSP Instrument - GNDU,
MiBot,4: miBot 4,3: miBot 3,
Operation Mode,Voltage Sweep,Common,
Start/Bias,-2,0,
Stop,2,N/A,
Step,0.08,N/A,
Number of Points,51,N/A,
Compliance,0.001,1.05,
Measure Current,Measured,N/A,
Measure Voltage,Measured,N/A,
Current Range,Limited Auto (1E-08 A),N/A,
Voltage Range,Auto,N/A,
I1,V1,
I Terminal 1,V Terminal 1,
-4.09855274483562E-05,-1.99995899200439,
-3.93085065297782E-05,-1.91998767852783,
-3.75719246221706E-05,-1.83997201919556,
-3.59159748768434E-05,-1.75998830795288,
-3.42299463227391E-05,-1.67997407913208,
-3.25422588502988E-05,-1.59999704360962,
-3.08497401420027E-05,-1.51997900009155,
-2.91651231236756E-05,-1.44000434875488,
-2.7493792003952E-05,-1.35998153686523,
-2.58207874139771E-05,-1.28000497817993,
-2.41595116676763E-05,-1.19999217987061,
-2.25005933316424E-05,-1.12000417709351,
-2.08401615964249E-05,-1.03999805450439,
-1.92020233953372E-05,-0.96000862121582,
-1.75642489921302E-05,-0.880004405975342,
-1.59414194058627E-05,-0.800011157989502,
-1.4329343684949E-05,-0.719998359680176,
-1.27203675219789E-05,-0.639984130859375,
-1.11162371467799E-05,-0.560001850128174,
-9.51599940890446E-06,-0.479978084564209,
-7.91337515693158E-06,-0.399999141693115,
-6.31876901024953E-06,-0.319981098175049,
-4.73137697554193E-06,-0.239993810653687,
-3.15476245305035E-06,-0.159997224807739,
-1.58134025696199E-06,-0.0799984931945801,
-1.82382109414903E-10,5.66244125366211E-07,
1.58725197252352E-06,0.0800027847290039,
3.17073136102408E-06,0.160001516342163,
4.7549037844874E-06,0.239986419677734,
6.34777734376257E-06,0.319990158081055,
7.94567768025445E-06,0.399988651275635,
9.55073846853338E-06,0.479983568191528,
1.11567642306909E-05,0.560002088546753,
1.27669773064554E-05,0.640001535415649,
1.43815559567884E-05,0.720001697540283,
1.59991905093193E-05,0.799997329711914,
1.76304165506735E-05,0.880009651184082,
1.92654260899872E-05,0.959997177124023,
2.0913386833854E-05,1.0400071144104,
2.25655676331371E-05,1.11999654769897,
2.42325768340379E-05,1.20000386238098,
2.59023217950016E-05,1.27999758720398,
2.75882339337841E-05,1.36000537872314,
2.92744080070406E-05,1.44000267982483,
3.0969938961789E-05,1.51999568939209,
3.26574081555009E-05,1.60000097751617,
3.4369935747236E-05,1.67999911308289,
3.60674603143707E-05,1.75999581813812,
3.77697870135307E-05,1.83999752998352,
3.94620437873527E-05,1.91999495029449,
4.11746295867488E-05,1.99999737739563,
