Sample Name,IV_Curve_4H_3L,,
Test Name,Current vs time,,
Location Info,,,
Mode,Sweeping,,
Speed,Normal,,
Start Delay,0,s,
Delay Between Measurements,0,s,
Number Of Samples,N/A,,
Precisio version,2.5.0.4,,
Executed,11/03/26 15:53:36,,
Duration,00:00:10,,
Device Terminal,DUT Contact 1,DUT Contact 2,
Instrument,Keithley TSP Instrument - SMU master,Keithley TSP Instrument - GNDU,
MiBot,4: miBot 4,3: miBot 3,
Operation Mode,Voltage Sweep,Common,
Start/Bias,-0.5,0,
Stop,0.5,N/A,
Step,0.01,N/A,
Number of Points,101,N/A,
Compliance,0.01,1.05,
Measure Current,Measured,N/A,
Measure Voltage,Measured,N/A,
Current Range,Auto,N/A,
Voltage Range,Auto,N/A,
I1,V1,
I DUT Contact 1,V DUT Contact 1,
-1.43185170600191E-05,-0.500009059906006,
-1.40274059958756E-05,-0.489998340606689,
-1.37701717903838E-05,-0.479983806610107,
-1.34280126076192E-05,-0.47000789642334,
-1.31390988826752E-05,-0.459994792938232,
-1.28636311274022E-05,-0.449983835220337,
-1.26120576169342E-05,-0.440009117126465,
-1.22411001939327E-05,-0.42999792098999,
-1.19665928650647E-05,-0.419982433319092,
-1.18598691187799E-05,-0.41000509262085,
-1.13714777398854E-05,-0.400002956390381,
-1.10936962300912E-05,-0.389987230300903,
-1.09256361611187E-05,-0.380015850067139,
-1.04888313217089E-05,-0.370002508163452,
-1.02128833532333E-05,-0.359992265701294,
-9.9381559266476E-06,-0.349965572357178,
-9.72817906585988E-06,-0.34000301361084,
-9.34346644498874E-06,-0.329991817474365,
-9.07188768906053E-06,-0.319977045059204,
-8.91726995178033E-06,-0.309994697570801,
-8.4796774899587E-06,-0.299983978271484,
-8.21072717371862E-06,-0.289982080459595,
-8.03574221208692E-06,-0.280005931854248,
-7.62559284339659E-06,-0.269990205764771,
-7.35158573661465E-06,-0.259975671768188,
-7.11659777152818E-06,-0.25000786781311,
-6.78057222103234E-06,-0.239991664886475,
-6.50351830699947E-06,-0.229991436004639,
-6.23197047389112E-06,-0.219979047775269,
-5.92442665947601E-06,-0.209992170333862,
-5.64703805139288E-06,-0.199989795684814,
-5.37233245267998E-06,-0.18998908996582,
-5.08151788380928E-06,-0.179991960525513,
-4.79957634524908E-06,-0.169992923736572,
-4.52459789812565E-06,-0.159991025924683,
-4.25564576289617E-06,-0.149994850158691,
-3.94607741327491E-06,-0.139994859695435,
-3.66877793567255E-06,-0.129995584487915,
-3.43281863024458E-06,-0.119994401931763,
-3.09704046230763E-06,-0.109994888305664,
-2.82007931673434E-06,-0.0999963283538818,
-2.57670762948692E-06,-0.089996337890625,
-2.25195617531426E-06,-0.07999587059021,
-1.97295048565138E-06,-0.069995641708374,
-1.70657222042792E-06,-0.0599982738494873,
-1.40665906656068E-06,-0.0499956607818604,
-1.1268839443801E-06,-0.0399932861328125,
-8.46214334160322E-07,-0.029977560043335,
-5.64506763112149E-07,-0.0199995040893555,
-2.81838310911553E-07,-0.00999927520751953,
-2.3987922759261E-10,9.23871994018555E-07,
2.81689722214651E-07,0.00999835133552551,
5.61575348001497E-07,0.0200002193450928,
8.42572262627073E-07,0.0299923419952393,
1.12583984446246E-06,0.0400052070617676,
1.42792305268813E-06,0.0500056743621826,
1.68673250300344E-06,0.0600042343139648,
1.97096960619092E-06,0.0700020790100098,
2.2674666979583E-06,0.0800037384033203,
2.53095095104072E-06,0.0900015830993652,
2.81691427517217E-06,0.100002765655518,
3.10496398014948E-06,0.110001087188721,
3.37522396876011E-06,0.120001316070557,
3.66062886314467E-06,0.130000352859497,
3.94995004171506E-06,0.139997720718384,
4.22403718403075E-06,0.14999794960022,
4.50638253823854E-06,0.160000324249268,
4.79868958791485E-06,0.169996500015259,
5.11044709128328E-06,0.18000054359436,
5.35008894075872E-06,0.190001487731934,
5.64192305319011E-06,0.200000524520874,
6.01375813857885E-06,0.210000514984131,
6.20005448581651E-06,0.220008611679077,
6.49379944661632E-06,0.229984521865845,
6.88048839947442E-06,0.239985466003418,
7.05193451722153E-06,0.249993085861206,
7.34644709154963E-06,0.259995937347412,
7.7025961218169E-06,0.26998233795166,
7.90953436080599E-06,0.279983997344971,
8.20189688965911E-06,0.289995193481445,
8.51100776344538E-06,0.299999475479126,
8.7692051238264E-06,0.309969425201416,
9.05928573047277E-06,0.319986820220947,
9.36586184252519E-06,0.329993963241577,
9.63006732490612E-06,0.340003728866577,
9.92191144177923E-06,0.349972486495972,
1.02322719612857E-05,0.359939336776733,
1.04984410427278E-05,0.369991779327393,
1.08668318716809E-05,0.380018711090088,
1.10845576273277E-05,0.389989614486694,
1.14080175990239E-05,0.40000319480896,
1.18754396680743E-05,0.410001993179321,
1.19668402476236E-05,0.420011043548584,
1.22761121019721E-05,0.429993629455566,
1.26984668895602E-05,0.440002679824829,
1.28477840917185E-05,0.450008153915405,
1.31498090922832E-05,0.460015058517456,
1.34829751914367E-05,0.469995498657227,
1.37190945679322E-05,0.479999780654907,
1.40253687277436E-05,0.490013837814331,
1.43504148581997E-05,0.500019311904907,
